Id,KeyText,AddedOn,IsChecked,GroupName,GroupId,BaseFrequency,QuoteFrequency,QuotePointFrequency,KEI
602,калькулятор самогонщика разбавление самогона водой после второй,2020-10-30 16:33:04.9755768,0,калькулятор самогонщика разбавление самогона водой после второй,26,1053,118,118,1.34
1793,самогон какой выход,2022-11-30 16:43:55.5290708,0,Самогон,1,1053,,,
1794,самогон с перцем,2022-11-30 16:43:55.5290708,0,Самогон,1,1049,,,
1795,можно ли очищать самогон,2022-11-30 16:43:55.5290708,0,Самогон,1,1048,,,
1796,самогон недорого,2022-11-30 16:43:55.5290708,0,Самогон,1,1048,,,
1797,быстрый самогон в домашних условиях,2022-11-30 16:43:55.5290708,0,Самогон,1,1048,,,
1798,самогон на пшенице без дрожжей рецепт,2022-11-30 16:43:55.5290708,0,Самогон,1,1047,,,
1799,настой самогона на грецком орехе,2022-11-30 16:43:55.5290708,0,Самогон,1,1047,,,
1800,рецепты самогона в домашних условиях без запаха,2022-11-30 16:43:55.5300676,0,Самогон,1,1046,,,
1801,авито самогон,2022-11-30 16:43:55.5300676,0,Самогон,1,1045,,,
1802,настойка клюква на самогоне в домашних условиях,2022-11-30 16:43:55.5300676,0,Самогон,1,1044,,,
1803,как убрать запах самогона в домашних,2022-11-30 16:43:55.5300676,0,Самогон,1,1042,,,
1804,кокосовый уголь на литр самогона,2022-11-30 16:43:55.5300676,0,Самогон,1,1041,,,
1805,сколько активированного угля самогон,2022-11-30 16:43:55.5300676,0,Самогон,1,1040,,,
1806,купить домашний самогон,2022-11-30 16:43:55.5300676,0,Самогон,1,1038,,,
1807,до скольки разбавлять самогон,2022-11-30 16:43:55.5300676,0,Самогон,1,1038,,,
1808,имбирная настойка на самогоне,2022-11-30 16:43:55.5310655,0,Самогон,1,1036,,,
1809,три самогона,2022-11-30 16:43:55.5310655,0,Самогон,1,1036,,,
1810,приятный запах самогона,2022-11-30 16:43:55.5310655,0,Самогон,1,1035,,,
1811,самогон рецепт с фото пошагово,2022-11-30 16:43:55.5310655,0,Самогон,1,1035,,,
1812,сколько самогона получится из 20,2022-11-30 16:43:55.5310655,0,Самогон,1,1034,,,
1813,ликер из самогона в домашних,2022-11-30 16:43:55.5320623,0,Самогон,1,1034,,,
1814,самогон из винограда в домашних условиях простой,2022-11-30 16:43:55.5320623,0,Самогон,1,1033,,,
1815,делают ли самогон,2022-11-30 16:43:55.5320623,0,Самогон,1,1033,,,
1816,самогон из риса,2022-11-30 16:43:55.5320623,0,Самогон,1,1031,,,
1817,домашняя хреновуха на самогоне,2022-11-30 16:43:55.5320623,0,Самогон,1,1030,,,
1818,барьер самогон,2022-11-30 16:43:55.5320623,0,Самогон,1,1029,,,
1819,дубовая настойка на самогоне,2022-11-30 16:43:55.5330598,0,Самогон,1,1028,,,
1820,угольный фильтр для самогона,2022-11-30 16:43:55.5330598,0,Самогон,1,1028,,,
1821,два самогона,2022-11-30 16:43:55.5330598,0,Самогон,1,1028,,,
1822,скорость самогона,2022-11-30 16:43:55.5330598,0,Самогон,1,1027,,,
1823,узел отбора самогона,2022-11-30 16:43:55.5330598,0,Самогон,1,1027,,,
386,калькулятор самогонщика онлайн вторая перегонка,2020-10-30 16:33:04.9755768,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,1026,163,163,1.48
1824,рецепт щепы на самогоне,2022-11-30 16:43:55.5330598,0,Самогон,1,1026,,,
1825,настойка на хрене на самогоне,2022-11-30 16:43:55.5330598,0,Самогон,1,1025,,,
1826,самогон из пшеницы без дрожжей в домашних,2022-11-30 16:43:55.5330598,0,Самогон,1,1025,,,
1827,лучший самогон купить,2022-11-30 16:43:55.5340591,0,Самогон,1,1018,,,
1828,сколько самогона получится из 20 литров,2022-11-30 16:43:55.5340591,0,Самогон,1,1017,,,
1829,самогон активированный уголь в таблетках,2022-11-30 16:43:55.5340591,0,Самогон,1,1016,,,
66,расчет самогона калькулятор,2020-10-30 16:36:51.8104563,0,Все,3,1015,39,32,1.09
1830,калина на самогоне в домашних,2022-11-30 16:43:55.5340591,0,Самогон,1,1015,,,
1831,кальвадос из самогона,2022-11-30 16:43:55.5340591,0,Самогон,1,1014,,,
1832,второй перегон самогона на колонне,2022-11-30 16:43:55.5350544,0,Самогон,1,1014,,,
1833,брожение браги для самогона,2022-11-30 16:44:20.908629,0,Самогон,1,1014,,,
1834,очистка самогона содой,2022-11-30 16:44:20.908629,0,Самогон,1,1011,,,
1835,самогон из сахара без запаха,2022-11-30 16:44:20.9096257,0,Самогон,1,1010,,,
1836,очистка самогона после второй,2022-11-30 16:44:20.9096257,0,Самогон,1,1008,,,
1837,чем очистить самогон от запаха в домашних,2022-11-30 16:44:20.9096257,0,Самогон,1,1008,,,
1838,сколько самогона из 10 литров,2022-11-30 16:44:20.9106238,0,Самогон,1,1008,,,
1839,очистка самогона после второго,2022-11-30 16:44:20.9106238,0,Самогон,1,1008,,,
1840,брага для самогона рецепт на 20 литров,2022-11-30 16:44:20.9106238,0,Самогон,1,1006,,,
1841,самогон из меда в домашних,2022-11-30 16:44:20.9106238,0,Самогон,1,1005,,,
1842,пары самогона,2022-11-30 16:44:20.9106238,0,Самогон,1,1003,,,
1843,самогон пар,2022-11-30 16:44:20.9116199,0,Самогон,1,1003,,,
1844,калькулятор разбавления самогона для второй,2022-11-30 16:44:20.9116199,0,Самогон,1,1003,,,
1845,вкусы самогона в домашних условиях,2022-11-30 16:44:20.9126178,0,Самогон,1,1001,,,
1846,самогон из сахара без дрожжей запаха,2022-11-30 16:44:20.9126178,0,Самогон,1,1001,,,
1847,качественно очистить самогон,2022-11-30 16:44:20.91561,0,Самогон,1,1001,,,
1848,самогон рейтинг,2022-11-30 16:44:20.9186016,0,Самогон,1,999,,,
1849,интернет самогон купить,2022-11-30 16:44:20.9195987,0,Самогон,1,999,,,
1850,приготовление дрожжей для самогона,2022-11-30 16:44:20.9205983,0,Самогон,1,998,,,
1851,приготовление самогона из сахара,2022-11-30 16:44:20.9215972,0,Самогон,1,995,,,
1852,чем полезен самогон,2022-11-30 16:44:20.9225921,0,Самогон,1,989,,,
1853,сколько декстрозы на 1 литр самогона,2022-11-30 16:44:20.9225921,0,Самогон,1,987,,,
1854,калькулятор разбавления самогона для второй перегонки,2022-11-30 16:44:20.923589,0,Самогон,1,985,,,
1855,кедровые орехи самогон сколько,2022-11-30 16:44:20.923589,0,Самогон,1,984,,,
1856,самогон русская дымка,2022-11-30 16:44:20.9245862,0,Самогон,1,983,,,
1857,ром из самогона,2022-11-30 16:44:20.9245862,0,Самогон,1,983,,,
1858,отобрать головы при второй перегонке самогона,2022-11-30 16:44:20.9255832,0,Самогон,1,981,,,
1859,настой самогона на лимоне,2022-11-30 16:44:20.9255832,0,Самогон,1,981,,,
1860,банки для самогона,2022-11-30 16:44:20.9255832,0,Самогон,1,981,,,
1861,самогон на черносливе рецепт на 3,2022-11-30 16:44:20.9265808,0,Самогон,1,980,,,
1862,самогон из винограда простой рецепт,2022-11-30 16:44:20.9265808,0,Самогон,1,978,,,
1863,очистить самогон быстро и качественно,2022-11-30 16:44:20.9275774,0,Самогон,1,976,,,
1864,сахарная брага для самогона рецепт,2022-11-30 16:44:20.9275774,0,Самогон,1,975,,,
1865,дрожжи для самогона из винограда,2022-11-30 16:44:20.9285833,0,Самогон,1,973,,,
1866,лимонная настойка на самогоне,2022-11-30 16:44:20.9295726,0,Самогон,1,972,,,
1867,хреновуха на самогоне в домашних условиях,2022-11-30 16:44:20.9305692,0,Самогон,1,969,,,
1868,самогон из домашнего вина,2022-11-30 16:44:20.9305692,0,Самогон,1,968,,,
1869,очистка самогона маслом,2022-11-30 16:44:20.9315677,0,Самогон,1,968,,,
1870,варка самогона,2022-11-30 16:44:20.9325667,0,Самогон,1,968,,,
1871,самогон на кураге,2022-11-30 16:44:20.9325667,0,Самогон,1,967,,,
1872,калина на самогоне в домашних условиях,2022-11-30 16:44:20.9335933,0,Самогон,1,967,,,
1873,бобровая струя на самогоне,2022-11-30 16:44:20.9335933,0,Самогон,1,966,,,
1874,самогон здоровье,2022-11-30 16:44:20.9345602,0,Самогон,1,966,,,
1875,самогон 45 градусов,2022-11-30 16:44:20.9365543,0,Самогон,1,966,,,
1876,сколько сахара нужно для браги на самогон,2022-11-30 16:44:20.9385482,0,Самогон,1,965,,,
1877,как очистить самогон молоком,2022-11-30 16:44:20.9395583,0,Самогон,1,964,,,
1878,быстрая настойка на самогоне,2022-11-30 16:44:20.9445325,0,Самогон,1,964,,,
